favicon_url,page_transition,title,url,client_id,time_usec
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,This Magic Trick Explained 😯 (levitation) - YouTube,https://www.youtube.com/shorts/PFceTilMCKs,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,You've seen my face. (Movie: Bullet Train) - YouTube,https://www.youtube.com/shorts/rVMySbLViZU,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Canadian Citizens Visit Detroit Urban Survival Training - YouTube,https://www.youtube.com/shorts/OVTX1E8Esio,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Manager Skills🥶 - YouTube,https://www.youtube.com/shorts/shEUShtMJ_U,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Komedi 😂🤭 - YouTube,https://www.youtube.com/shorts/rTx4G39R1YA,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,He dressed up as Michael Jackson on Halloween and then did this 😂👏 - YouTube,https://www.youtube.com/shorts/40nPBkqzPVo,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,This Pearl Is As Good As It Gets - YouTube,https://www.youtube.com/shorts/tIbGHF7-mtE,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,YouTube,https://www.youtube.com/,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,13 New Arduino projects you must try in 2022! - YouTube,https://www.youtube.com/watch?v=dAgU2AG6Ey8&ab_channel=ToPProjectsCompilation,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,YouTube,https://www.youtube.com/,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,TYPED,Why Brake by Wire System Is Coming to Your Car | How Do Brake by Wire Technology Works - YouTube,https://www.youtube.com/watch?v=2iB1VysXR6A&ab_channel=ScienceScout,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,TYPED,Why Brake by Wire System Is Coming to Your Car | How Do Brake by Wire Technology Works - YouTube,https://www.youtube.com/watch?v=2iB1VysXR6A&ab_channel=ScienceScout,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.youtube.com/s/desktop/60b84ffd/img/favicon_32x32.png,TYPED,,https://www.youtube.com/watch?v=2iB1VysXR6A,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
,TYPED,New Tab,chrome://newtab/,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
,LINK,nopicture.jpg (300×169),https://admin.myepiapp.com/public/images/nopicture.jpg,9jS9XeTGovronof/tcD+5Q==,1.67179E+15
https://ssl.gstatic.com/ui/v1/icons/mail/rfr/gmail.ico,TYPED,Inbox (16) - kheir.azzez@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://ssl.gstatic.com/ui/v1/icons/mail/rfr/gmail.ico,TYPED,Gmail,https://mail.google.com/mail/u/0/,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
,TYPED,New Tab,chrome://newtab/,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.google.com/favicon.ico,LINK,Google Takeout,https://takeout.google.com/?pli=1,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.google.com/favicon.ico,LINK,Google Takeout,https://takeout.google.com/?pli=1,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
,LINK,nopicture.jpg (300×169),https://admin.myepiapp.com/public/images/nopicture.jpg,9jS9XeTGovronof/tcD+5Q==,1.67179E+15
https://www.google.com/favicon.ico,LINK,Google Takeout,https://takeout.google.com/?pli=1,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.google.com/favicon.ico,LINK,Data & privacy,https://myaccount.google.com/data-and-personalization,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.google.com/favicon.ico,LINK,Google Takeout,https://takeout.google.com/?pli=1,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.google.com/favicon.ico,LINK,Google Takeout,https://takeout.google.com/?pli=1,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.google.com/favicon.ico,LINK,Google Takeout,https://takeout.google.com/?pli=1,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://www.howtogeek.com/public/images/32x32.png,LINK,How to Export Your Google Fit Data,https://www.howtogeek.com/694075/how-to-export-your-google-fit-data/,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
,AUTO_TOPLEVEL,New Tab,chrome://newtab/,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
,LINK,Coursera | Online Courses & Credentials From Top Educators. Join for Free,https://www.coursera.org/?authMode=login,9jS9XeTGovronof/tcD+5Q==,1.67179E+15
,LINK,Coursera | Online Courses From Top Universities. Join for Free,https://www.coursera.org/reset/confirm/GgsT7Hjo9qG7kQlUyoJJ5el_mvFsJc_UDTIiK7kiRw-Te6B9E2MbJw_8KrqVhe-i9yvA_XcsAn0vDYR8AQRIaQ.toMUUPmgcVkXvILfJ8Vr8w.6uzz3XGGSz9eN5vR8pKV60TrztQhA_9Sabnq7-M_3z6mhRASz6jz2PInF9OHaLxP1QmNmaaWlVliUD1niGQkXB2c6-Rfqk9C_Zbuo3TWDuudR2sUGkNLXib6W60nuVt5?utm_medium=email&utm_source=other&utm_campaign=notifications.auto.QTavm4KpEe2-Mw6f1-06ww,9jS9XeTGovronof/tcD+5Q==,1.67179E+15
,RELOAD,Amazon.com: zspace laptop,https://www.amazon.com/s?k=zspace+laptop&crid=3PCFBID2XS7DR&sprefix=zspace+lap%2Caps%2C250&ref=nb_sb_ss_ts-doa-p_1_10,9jS9XeTGovronof/tcD+5Q==,1.67179E+15
https://ssl.gstatic.com/ui/v1/icons/mail/rfr/gmail.ico,TYPED,Inbox (17) - kheir.azzez@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://ssl.gstatic.com/ui/v1/icons/mail/rfr/gmail.ico,TYPED,Gmail,https://mail.google.com/mail/u/0/,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
,AUTO_TOPLEVEL,New Tab,chrome://newtab/,pH0xws7eYIZV47Tomtihbg==,1.67179E+15
https://pstatic.autodesk360.com/static/g/static/9.21.2.f1310b480/favicon-fusion.ico,LINK,Search results for: arduino - FUSION TEAM,https://stud17572.autodesk360.com/g/searchResults/arduino,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://pstatic.autodesk360.com/static/g/static/9.21.2.f1310b480/favicon-fusion.ico,AUTO_TOPLEVEL,FUSION TEAM,https://stud17572.autodesk360.com/g/projects/20221222591221706/data/dXJuOmFkc2sud2lwcHJvZDpmcy5mb2xkZXI6Y28uSEZ0cnBsZmtTTGFxdGpnWml1ZlB4dw==,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://pstatic.autodesk360.com/static/g/static/9.21.2.f1310b480/favicon-fusion.ico,AUTO_TOPLEVEL,FUSION TEAM,https://stud17572.autodesk360.com/g/projects/20221222591221706/data/dXJuOmFkc2sud2lwcHJvZDpmcy5mb2xkZXI6Y28uSEZ0cnBsZmtTTGFxdGpnWml1ZlB4dw==/permissions,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Fusion 360 Snap Fit Cases | 3D-Printable Raspberry Pi Case - YouTube,https://www.youtube.com/watch?v=E0NVC8xhf3I&ab_channel=ProductDesignOnline,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Fusion 360 Crash Course: Create your own designs for 3d printing! - YouTube,https://www.youtube.com/watch?v=5hComh1hFzY&ab_channel=wermy,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://grabcad.com/favicon.ico,LINK,GrabCAD,https://grabcad.com/profile/register?return=true,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://d1pspl52z5rk07.cloudfront.net/static/favicon.ico,LINK,Arduino Mega case | 3D CAD Model Library | GrabCAD,https://grabcad.com/library/arduino-mega-case-4,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://d1pspl52z5rk07.cloudfront.net/static/favicon.ico,LINK,Arduino Mega + case 3D printed | 3D CAD Model Library | GrabCAD,https://grabcad.com/library/arduino-mega-case-3d-printed-1,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://d1pspl52z5rk07.cloudfront.net/static/favicon.ico,LINK,arduino mega - Recent models | 3D CAD Model Collection | GrabCAD Community Library,https://grabcad.com/library/tag/?page=1&time=all_time&sort=recent&query=arduino%20mega,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://d1pspl52z5rk07.cloudfront.net/static/favicon.ico,LINK,arduino mega - Recent models | 3D CAD Model Collection | GrabCAD Community Library,https://grabcad.com/library/tag/cat?page=1&time=all_time&sort=recent&query=arduino%20mega,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://d1pspl52z5rk07.cloudfront.net/static/favicon.ico,LINK,arduino mega - cat - Recent models | 3D CAD Model Collection | GrabCAD Community Library,https://grabcad.com/library/tag/cat,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.google.com/favicon.ico,GENERATED,grap cat - Google Search,https://www.google.com/search?q=grap+cat&oq=grap+cat&aqs=chrome..69i57j0i10i512j0i10i22i30j0i22i30l2j0i10i22i30j0i10i22i30i625j69i60.2905j0j4&sourceid=chrome&ie=UTF-8,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
,GENERATED,grap cat - Google Search,https://www.google.com/search?q=grap+cat&oq=grap+cat&aqs=chrome..69i57j0i10i512j0i10i22i30j0i22i30l2j0i10i22i30j0i10i22i30i625j69i60.2905j0j4&sourceid=chrome&ie=UTF-8,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://cdn.thingiverse.com/site/img/favicons/favicon-32x32.png,LINK,Arduino Mega 2560 Case - Tall by ppaula - Thingiverse,https://www.thingiverse.com/thing:4561163,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://cdn.thingiverse.com/site/img/favicons/favicon-32x32.png,LINK,Arduino Mega 2560 Case Collection by Nick_Roche - Thingiverse,https://www.thingiverse.com/thing:2709747,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.yeggi.com/favicon.ico,LINK,"""arduino mega case"" 3D Models to Print - yeggi",https://www.yeggi.com/q/arduino+mega+case/,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.google.com/favicon.ico,FORM_SUBMIT,arduino mega case 3d print - Google Search,https://www.google.com/search?q=arduino+mega+case+3d+print&sxsrf=ALiCzsYhpyS3_RFXU1TiJgGTH2c5Vceh2Q%3A1671752548413&ei=ZOukY6boGNGMxc8PnM6o8Ak&ved=0ahUKEwimqrPGs478AhVRRvEDHRwnCp4Q4dUDCA8&uact=5&oq=arduino+mega+case+3d+print&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIICAAQgAQQywEyBggAEAcQHjIGCAAQCBAeOgoIABBHENYEELADOgcIABCwAxBDOgQIIxAnOgQIABAeOggIABAIEAcQHkoECEEYAEoECEYYAFCfDVi0E2DqFGgBcAB4AIABSIgBuAKSAQE1mAEAoAEByAEJwAEB&sclient=gws-wiz-serp,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Fusion 360 Crash Course: Create your own designs for 3d printing! - YouTube,https://www.youtube.com/watch?v=5hComh1hFzY&ab_channel=wermy,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Fusion 360 Tutorial for Absolute Beginners— Part 1 - YouTube,https://www.youtube.com/watch?v=A5bc9c3S12g&ab_channel=LarsChristensen,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,fusion autodesk 360 tutorial - YouTube,https://www.youtube.com/results?search_query=fusion+autodesk+360+tutorial,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Fusion 360 2D Tutorial Drawing series for Beginners part 1 - YouTube,https://www.youtube.com/watch?v=WNlXnP6Y0iw&ab_channel=Mikefestiva,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Fusion 360 Tutorial for Absolute Beginners (2020) - YouTube,https://www.youtube.com/watch?v=qvrHuaHhqHI&ab_channel=ProductDesignOnline,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://assets.cults3d.com/assets/favicons/cults-e19f0b01f785a57ca7e0a5aeb5b365ea8255e2d52389045f7049e470499130b4.ico,LINK,STL file Arduino UNO DMX Shield Case・Template to download and 3D print・Cults,https://cults3d.com/en/3d-model/various/arduino-uno-dmx-shield-case,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://cdn.thingiverse.com/site/img/favicons/favicon-32x32.png,LINK,GRBL Tube - Raspberry Pi & Arduino Sleeve by jimustanguitar - Thingiverse,https://www.thingiverse.com/thing:2109523,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.yeggi.com/favicon.ico,LINK,"""arduino uno case"" 3D Models to Print - yeggi",https://www.yeggi.com/q/arduino+uno+case/,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.google.com/favicon.ico,FORM_SUBMIT,arduino case 3d print - Google Search,https://www.google.com/search?q=arduino+case+3d+print&sxsrf=ALiCzsaf2HE3tBM-lMg639fGNPI3Bw69OQ%3A1671752438103&ei=9uqkY62sBI6Txc8P_aKigAY&oq=arduino+cage+3dprint&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgBMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADSgQIQRgASgQIRhgAUABYAGDiNmgEcAF4AIABAIgBAJIBAJgBAMgBCMABAQ&sclient=gws-wiz-serp,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://cdn.thingiverse.com/site/img/favicons/favicon-32x32.png,LINK,"3D Printed Case for Arduino Uno, Leonardo. by ZygmuntW - Thingiverse",https://www.thingiverse.com/thing:628929,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.google.com/favicon.ico,FORM_SUBMIT,arduino case 3d print - Google Search,https://www.google.com/search?q=arduino+case+3d+print&sxsrf=ALiCzsaf2HE3tBM-lMg639fGNPI3Bw69OQ%3A1671752438103&ei=9uqkY62sBI6Txc8P_aKigAY&oq=arduino+cage+3dprint&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgBMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADMgoIABBHENYEELADSgQIQRgASgQIRhgAUABYAGDiNmgEcAF4AIABAIgBAJIBAJgBAMgBCMABAQ&sclient=gws-wiz-serp,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://fiverr-res.cloudinary.com/npm-assets/layout-server/favicon.52df53a.ico,LINK,Industrial & 3D Product Design Services | Fiverr,https://www.fiverr.com/categories/graphics-design/product-design-services,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://cdn.thingiverse.com/site/img/favicons/favicon-32x32.png,LINK,Modular Support (Case) for Arduino and Raspberry Pi - CustoBlocks by ZygmuntW - Thingiverse,https://www.thingiverse.com/thing:754078,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://cdn.thingiverse.com/site/img/favicons/favicon-32x32.png,LINK,Designs - Thingiverse,https://www.thingiverse.com/zygmuntw/designs,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://all3dp.com/app/themes/all3dp/layout/static/favicon/favicon-32x32.png,LINK,The 15 Best Arduino Cases to 3D Print | All3DP,https://all3dp.com/2/arduino-case-3d-print-3d-models/,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.google.com/favicon.ico,FORM_SUBMIT,arduino cage 3dprint - Google Search,https://www.google.com/search?q=arduino+cage+3dprint&sxsrf=ALiCzsbR7tgzavaplYnrrRbJBA0m7D7OMA%3A1671752433174&ei=8eqkY8acCqO9xc8P2-ql8AY&oq=arduino+cage+3dpr&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAxgAMgUIIRCgATIFCCEQoAE6CggAEEcQ1gQQsANKBAhBGABKBAhGGABQ7whY6gtgvBxoAXABeACAAU6IAZsBkgEBMpgBAKABAcgBCMABAQ&sclient=gws-wiz-serp,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.google.com/favicon.ico,FORM_SUBMIT,arduino cage 3d - Google Search,https://www.google.com/search?q=arduino+cage+3d&sxsrf=ALiCzsZRoQYcFglWJlzUkJDYBndxDMYOAA%3A1671752423713&ei=5-qkY_WTK9KNxc8P4O2X8Ag&ved=0ahUKEwi1o_iKs478AhXSRvEDHeD2BY4Q4dUDCA8&uact=5&oq=arduino+cage+3d&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIHCAAQgAQQDTIICAAQCBAeEA0yCAgAEAgQHhANMggIABAIEB4QDTIICAAQCBAeEA0yCAgAEAgQHhANMggIABAIEB4QDTIICAAQCBAeEA0yCAgAEAgQHhANMggIABAIEB4QDToKCAAQRxDWBBCwAzoGCAAQFhAeOgUIIRCgAUoECEEYAEoECEYYAFDTBljXDmDlEWgBcAF4AIABUogB2gGSAQEzmAEAoAEByAEIwAEB&sclient=gws-wiz-serp,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.google.com/favicon.ico,GENERATED,arduino cage - Google Search,https://www.google.com/search?q=arduino+cage&oq=arduino+cage&aqs=chrome..69i57j0i22i30.5662j0j7&sourceid=chrome&ie=UTF-8,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
,TYPED,New Tab,chrome://newtab/,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Fusion 360 Tutorial for Absolute Beginners (2020) - YouTube,https://www.youtube.com/watch?v=qvrHuaHhqHI&ab_channel=ProductDesignOnline,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,fusion autodesk 360 tutorial - YouTube,https://www.youtube.com/results?search_query=fusion+autodesk+360+tutorial,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,Fusion 360 TUTORIAL DEUTSCH [ANFÄNGER - Gehäuse] - YouTube,https://www.youtube.com/watch?v=UL69U8RCbBI&ab_channel=Philipps3DDruck,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,fusion autodesk 360 tutorial - YouTube,https://www.youtube.com/results?search_query=fusion+autodesk+360+tutorial,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,fusion autodesk - YouTube,https://www.youtube.com/results?search_query=fusion+autodesk,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
,LINK,Amazon.com: zspace laptop,https://www.amazon.com/s?k=zspace+laptop&crid=3PCFBID2XS7DR&sprefix=zspace+lap%2Caps%2C250&ref=nb_sb_ss_ts-doa-p_1_10,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
,RELOAD,Amazon.com : zspace,https://www.amazon.com/s?k=zspace&crid=HKSSYOYBF9UO&sprefix=zspa%2Caps%2C632&ref=nb_sb_ss_ts-doa-p_2_4,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
,LINK,Amazon.com: zspace,https://www.amazon.com/s?k=zspace&crid=HKSSYOYBF9UO&sprefix=zspa%2Caps%2C632&ref=nb_sb_ss_ts-doa-p_2_4,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
,TYPED,Amazon.com: Slamtec RPLIDAR A1M8 2D 360 Degree 12 Meters Scanning Radius LIDAR Sensor Scanner for Obstacle Avoidance and Navigation of Robots : Industrial & Scientific,https://www.amazon.com/gp/product/B07TJW5SXF/ref=as_li_tl?ie=UTF8&tag=nikodemb21-20&camp=1789&creative=9325&linkCode=as2&creativeASIN=B07TJW5SXF&linkId=b60def993088c69ddf8916249bfcf66f,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
,TYPED,,https://www.amazon.com/gp/product/B07TJW5SXF/ref=as_li_tl?ie=UTF8&tag=nikodemb21-20&camp=1789&creative=9325&linkCode=as2&creativeASIN=B07TJW5SXF&linkId=b60def993088c69ddf8916249bfcf66f,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
,FORM_SUBMIT,Smartr,https://www.smartr.me/public/sign-in,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
,LINK,Smartr,https://www.smartr.me/home,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
,LINK,Smartr,https://www.smartr.me/application-ats/84b91030-cfc5-4b3c-aeaa-65f135e6b01f,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
,LINK,Smartr,https://www.smartr.me/home,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
,TYPED,Smartr,https://www.smartr.me/application-ats/751e5115-b1f6-4bf2-8387-623a67e5dc59,9jS9XeTGovronof/tcD+5Q==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,How to Create and Deploy ML Pipeline using Kubeflow SDK | kubeflow | What is Mlops ? - YouTube,https://www.youtube.com/watch?v=z4iXjP5TNao&ab_channel=DoctorAI,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,kfp kubeflow - YouTube,https://www.youtube.com/results?search_query=kfp+kubeflow,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,LINK,kfp - YouTube,https://www.youtube.com/results?search_query=kfp,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
https://www.youtube.com/s/desktop/451d4225/img/favicon_32x32.png,TYPED,YouTube,https://www.youtube.com/,pH0xws7eYIZV47Tomtihbg==,1.67175E+15
